6.855526324871610289e-01 5.771652916320818560e-01 5.741935549685576179e-01 5.723564813947428220e-01 5.603074400135450439e-01 7.115418203990719892e-01 5.975351956711469903e-01 5.711677867293329935e-01 5.768411021778792058e-01 5.892143330132797452e-01 5.915917223440989581e-01 6.100164896579481910e-01 7.147837149410982693e-01 5.904570592543896268e-01 5.959682799758342364e-01 6.006149954860720008e-01 5.637114292826725936e-01 5.729508287274476253e-01 5.748959654526633045e-01 5.997504902748649336e-01 6.183913838915162664e-01 5.886199856805748309e-01 5.794346178115001855e-01 6.055859004505121934e-01 5.706815025480291848e-01
1.071069627308861349e+00 8.311353596517427889e-01 8.249459724924349535e-01 8.211253631348376381e-01 7.965970510590620890e-01 1.132122964843268242e+00 8.738497722696819681e-01 8.187565853331271182e-01 8.303712377802232592e-01 8.561985570375818533e-01 8.613181735767624359e-01 9.006704499600159952e-01 1.139840595745615026e+00 8.588729835879000962e-01 8.705640482221481680e-01 8.804212203647496793e-01 8.034741479027374123e-01 8.223479581292687524e-01 8.263978040483219711e-01 8.785873278731026748e-01 9.188565505021797364e-01 8.549759620431507390e-01 8.357200908808597450e-01 8.911189265660224290e-01 8.176868147129998654e-01
1.420252551333850421e+00 1.032247340617578502e+00 1.022795211750636035e+00 1.016899329388087692e+00 9.796523265262749858e-01 1.522354260183694574e+00 1.098786584423480761e+00 1.013249497449367542e+00 1.031124315405664627e+00 1.071178881297262464e+00 1.079133643214986504e+00 1.141367957041884651e+00 1.535269050120705137e+00 1.075390225841939884e+00 1.093732970969867768e+00 1.109268153068010854e+00 9.899467243021529139e-01 1.018864623508937139e+00 1.025041262174464229e+00 1.106273419169573557e+00 1.170473027117321818e+00 1.069213587176412794e+00 1.039453419060693218e+00 1.126207116681046339e+00 1.011752130500148894e+00
1.755810083961443002e+00 1.206362990663685464e+00 1.193395412495580343e+00 1.185452770867616357e+00 1.135041310739106857e+00 1.902884033018036547e+00 1.297892479900228047e+00 1.180481865903175720e+00 1.204742043392672324e+00 1.259746187455718758e+00 1.270714597322907480e+00 1.357219150019309373e+00 1.921416863483286663e+00 1.265473534479965245e+00 1.290814343483470683e+00 1.312372942187945535e+00 1.149035488845520536e+00 1.188046286501237114e+00 1.196475212310505354e+00 1.308320574010412685e+00 1.398175084400241630e+00 1.256990577094996286e+00 1.216142705865465024e+00 1.336038772344737557e+00 1.178374634450858993e+00
2.085202628894478494e+00 1.363192610337586652e+00 1.346700915636613871e+00 1.336612589574113441e+00 1.272880948879876239e+00 2.279720053572624749e+00 1.480869611354054927e+00 1.330269630073739329e+00 1.361138699642227667e+00 1.431575754665431743e+00 1.445711492980551682e+00 1.558012080706226321e+00 2.304185754502639405e+00 1.439006078651584364e+00 1.471687422363036957e+00 1.499656853302782977e+00 1.290460008066627973e+00 1.339874683031448743e+00 1.350567100474937110e+00 1.494401258288186929e+00 1.611655395337963093e+00 1.428072024655701266e+00 1.375697301924039273e+00 1.530405104595073285e+00 1.327611627997391963e+00
2.411677881846602478e+00 1.507861162763602492e+00 1.487743994612977794e+00 1.475435464099766669e+00 1.398275536258883234e+00 2.655201496301533570e+00 1.652718008427147112e+00 1.467759176252817710e+00 1.505412691640006795e+00 1.591770929918181698e+00 1.609241102259513889e+00 1.748605431618775796e+00 2.685708123003632597e+00 1.600903065460241859e+00 1.641335926447188065e+00 1.676011571548922774e+00 1.419451502733225512e+00 1.479472132708937959e+00 1.492508587069704573e+00 1.669460256920923147e+00 1.815640600489114131e+00 1.587535736623313598e+00 1.523147563562267770e+00 1.714194486097970538e+00 1.464516606386434106e+00
2.736642047825717849e+00 1.643471951462814218e+00 1.619598614717344454e+00 1.605017295268016397e+00 1.514098479878084547e+00 3.030055363215394593e+00 1.816374950227157337e+00 1.595939709140247853e+00 1.640541392161723344e+00 1.743396875924390077e+00 1.764268176312644876e+00 1.931881872923800092e+00 3.066723093007089229e+00 1.754261388455262249e+00 1.802722832507443140e+00 1.844322479171704554e+00 1.539043972465416354e+00 1.609806258028334769e+00 1.625245302151153481e+00 1.836531480054170995e+00 2.012936854568597056e+00 1.738250527883450580e+00 1.661555646662226771e+00 1.890353703315663214e+00 1.592151425165666989e+00
3.060995805119903324e+00 1.771845795679380053e+00 1.744108171743222524e+00 1.727297490569793759e+00 1.622536381984472698e+00 3.404774235116519776e+00 1.973726794134827767e+00 1.716829020929977023e+00 1.768407247257542281e+00 1.888221556711797255e+00 1.912673456600420874e+00 2.109664075078144130e+00 3.447488647734459732e+00 1.900982391966172802e+00 1.957680234832918753e+00 2.006584034610165546e+00 1.651190952166452952e+00 1.732799168044734106e+00 1.750679619838289902e+00 1.997338159964780147e+00 2.205408545579535584e+00 1.882261406113945323e+00 1.792859147146165455e+00 2.060683863113745851e+00 1.712397114075163707e+00
3.384943138693213616e+00 1.894401075633067588e+00 1.862792603848311135e+00 1.843584378686805358e+00 1.724768943721540992e+00 3.779319609730713569e+00 2.126115488024397759e+00 1.831670416244858490e+00 1.890510802182635786e+00 2.027723988673899580e+00 2.055766376462427214e+00 2.283266325949123043e+00 3.828272217315311199e+00 2.042312514113017841e+00 2.107636689134848584e+00 2.163964606802554869e+00 1.757187889141804238e+00 1.849906073043756649e+00 1.870248961294971313e+00 2.153347402177419045e+00 2.394301214013523804e+00 2.020834962772093846e+00 1.918391095244062150e+00 2.226533171463662697e+00 1.826645479704717800e+00
3.708663477398174813e+00 2.012080860143324657e+00 1.976541388428836754e+00 1.955012669986406770e+00 1.821910513901857431e+00 4.153846619475570989e+00 2.274440758304845822e+00 1.941599936671082993e+00 2.007723857601404482e+00 2.162696457817945728e+00 2.194562378369638189e+00 2.453505019635534801e+00 4.208949886917504379e+00 2.179355585184111987e+00 2.253424628396759388e+00 2.317583626612096381e+00 1.858133436995470067e+00 1.962018046622435730e+00 1.984913667823115180e+00 2.305452364632632367e+00 2.580285250463179914e+00 2.154922198380401888e+00 2.039162621041143098e+00 2.388833432885853369e+00 1.935961462793303944e+00
4.032413832102717421e+00 2.125699621207111978e+00 2.086095876789073600e+00 2.062172347921164217e+00 1.914688720518241905e+00 4.528446250877060208e+00 2.419502060000659149e+00 2.047298543456470554e+00 2.120861154694501316e+00 2.294060335599633405e+00 2.329721625822211095e+00 2.621104831359452270e+00 4.589643892138417947e+00 2.312697391796358026e+00 2.395847334827894137e+00 2.467976326358484407e+00 1.954740471094855270e+00 2.069967655080369617e+00 2.095504006119150553e+00 2.454356939137801952e+00 2.764197998408337575e+00 2.285369016123276253e+00 2.155895236295073403e+00 2.548169428743427112e+00 2.040936856004703870e+00
4.356027626145584364e+00 2.235756026052036383e+00 2.192145213656043978e+00 2.165660535741739778e+00 2.003757734357477283e+00 4.902940904347683038e+00 2.561714093810061765e+00 2.149283084734661120e+00 2.230421656295444865e+00 2.422271796664078991e+00 2.461952020818372056e+00 2.786599892495831288e+00 4.970322417062520870e+00 2.442954177650160652e+00 2.535510172198736534e+00 2.615712889416257347e+00 2.047555717622121740e+00 2.174270395699746228e+00 2.202439611431922017e+00 2.600552049055419257e+00 2.946350228890591616e+00 2.412538911494157556e+00 2.269166026106475442e+00 2.705180564632069018e+00 2.142357762594524928e+00
