"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1.3590593521415,0.000124096951067083,1.38169438005433,0.00703090654115017,2.2069141935862,0.0327305471584248,1.66261989755273,0.00995080517666237,1.82618800801058,0.0306024383778793
1.3449496304294,0.000244516482996305,1.36282539970499,0.0111504166517102,2.2159859492498,0.0323210517283824,1.58623186905678,0.0129450209676819,1.78347293294912,0.0303331445129479
1.3710533347418,0.000202668507823394,1.39023710303158,0.0106304832779966,2.2113927138657,0.0336753219101396,1.66244313133835,0.0132968970911927,1.82117633682154,0.0320222801876181
1.3545010839846,0.000136704758977056,1.37635754710683,0.00842779824831835,2.1952219297772,0.0335153789348497,1.65484791523854,0.0101081171631735,1.81733582613039,0.0316047035992272
1.3957559588801,0.000183167468277595,1.4167085001882,0.00949718546163581,2.1878753765629,0.0339131465756768,1.69620603876085,0.0122663989125742,1.77812052887194,0.0318618364988671
1.4342367102203,0.000187304258428493,1.45566254974634,0.00920136674069916,2.2448032794105,0.0332256452672421,1.68783192500217,0.0114697922567529,1.80560925229385,0.031369161762592
1.3677696771801,0.000151833422292844,1.38970104966456,0.00770659900770107,2.214263648493,0.0335336135685693,1.6579366717118,0.0101474733089158,1.81664054779997,0.031403570067484
1.3508953501914,0.000215719462240957,1.36993273289076,0.0103398414630546,2.2035264931409,0.0324304073815167,1.62642631077641,0.0124786685756072,1.78864681766744,0.030579673017472
1.4394787070485,0.00016365421377736,1.46227973394459,0.00873688445929425,2.1910395698773,0.0339987072538537,1.69280484761258,0.0108611153144334,1.77079476960818,0.0316830001986076
1.3738220264737,0.00019994372024385,1.39311864095764,0.0103327897903832,2.1931620549289,0.0339033328188332,1.64072653839859,0.0120538202725701,1.79649241869039,0.0319599175844619
1.3943678057291,0.000160162986410622,1.41573571747617,0.00906095367085397,2.2104235022735,0.0335510013194202,1.6661318680389,0.0112925172088184,1.78874390430164,0.0311875849759741
1.3640324496075,0.00013993308501495,1.38625531601733,0.00784087006827855,2.1935727127524,0.0334744353219344,1.6679503528641,0.0100059266650309,1.79856632802756,0.0313065325782281
1.3585393643975,8.92967273566174e-05,1.38360742627349,0.0050345865300599,2.1800707543583,0.0335499182230056,1.6715448533422,0.00781543341078282,1.80618358847945,0.0310633852940243
1.4355179877902,0.000208001620000358,1.45467519058401,0.0111665766189094,2.2457393687337,0.0331607850600173,1.64710025631353,0.0132865967104098,1.78668957401005,0.0310193740982973
1.4315385510554,0.00018221015194962,1.45228173531409,0.00955870575115257,2.2263447683393,0.0333917131578751,1.63710828887421,0.0117706998661548,1.78526044539126,0.03123967816557
1.4150380063098,0.000135871547710991,1.43281329337029,0.014211369145854,2.1441577160589,0.0324391190534716,1.64985106870322,0.0160074675170835,1.76774870763348,0.0307281547235496
1.4135908288686,0.000213137399613868,1.43245342847545,0.0112004752661808,2.259013144612,0.0328123547406458,1.64975800076886,0.0136587229973914,1.82575719647487,0.0311656644318451
1.3245656047334,0.000113296400879492,1.3480013010244,0.00638786020578283,2.1692113953412,0.0330221053413583,1.66935358378221,0.00883662079467849,1.78336293323441,0.0304872360365034
1.3567616614296,0.000216257253348983,1.37554391595398,0.0103258498153195,2.2043721622719,0.033692243694221,1.62704772864241,0.0125159017748994,1.79698226456218,0.0316474709411854
1.4554949214662,0.000227538002715264,1.47462806186506,0.0117518835635591,2.2035801310076,0.0338830371361449,1.68505485614897,0.0139783836921278,1.77302689669741,0.0319479602184335
1.3951897989189,0.000223804114486085,1.41362108771712,0.0115654967635311,2.2590926053498,0.0325796238600531,1.60769993498816,0.0135823401363623,1.79724112729754,0.0306378159485996
1.380521378283,0.000125329337443385,1.40060020659648,0.0115056540613938,2.175703731031,0.0337362671584793,1.63720587315574,0.0138568956253714,1.76171899964902,0.0320095617122812
1.4294323654027,0.000203122280227053,1.44881413789734,0.0115781730324703,2.1858272859145,0.0342229756419386,1.67010707517028,0.0139078369210369,1.78085451435607,0.0322778259700744
1.340656040192,0.000160312333276954,1.36165853499676,0.00832977890949572,2.1839451139931,0.0344602456600849,1.65505162381677,0.0108427838744646,1.79928480695877,0.0321868319527505
1.3848351776392,0.000170403261226604,1.40580590806156,0.00863530430028629,2.1837468365717,0.034301973036024,1.63051995071655,0.0108898506629327,1.77849432729364,0.0321581222400002
1.3573346446999,0.000111955505701938,1.38176254427517,0.00578349068585495,2.182020550839,0.0339067660483816,1.67929458191528,0.00888844140774908,1.78620969395807,0.0311003429047671
1.374868316305,7.24812696922446e-05,1.40232172117175,0.0050032776900526,2.1660531109945,0.0346550328730866,1.70101586880619,0.00736326865502542,1.78128874530038,0.0320592934077212
1.4151946104021,0.000162937896310046,1.43742227584652,0.00878617143878086,2.211681163914,0.0338036412691727,1.68756190726221,0.0108300847180104,1.77187965143311,0.0313492448933219
1.3881806544093,0.000187033959283545,1.40377317651035,0.015411294551149,2.1157980144499,0.0334117141514516,1.58258905152887,0.0174110835274064,1.78251172305849,0.0317668261780905
1.3769739224231,0.000144566535905865,1.39937205434499,0.00769479927938191,2.205552192423,0.0342886327564367,1.63111737804145,0.0105458081077943,1.77065846182542,0.0318767166706342
1.3687223718509,0.000142869610829641,1.39079668530673,0.00803092276784313,2.1978948521377,0.0339797940987104,1.67719996956565,0.0105537024047401,1.80164728924545,0.0317401204838571
